MOBCPDFURZDHMZRJ,Micromax Q55 Bling Limited IIFA Edition Black,"http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-100x100-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-125x125-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-200x200-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-275x275-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-400x400-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-40x40-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-75x75-imadfebcbg7yzrmh.jpeg,http://img5a.flixcart.com//image/mobile/z/r/j/micromax-bling-q55-bling-limited-iifa-edition-original-imadfebcbg7yzrmh.jpeg","6623.0,INR","6623.0,INR",http://www.flipkart.com/micromax-q55-bling-limited-iifa-edition/p/itmdnymjhqvjufmx?pid=MOBCPDFURZDHMZRJ&affid=archangoh,,Micromax,,FALSE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR"
MOBCPUXBZNB8UGMU,"Samsung Galaxy5 I5503 Black, with 2 GB Micro SD Card",http://img7.flixcart.com/mob/large/G/M/U/MOBCPUXBZNB8UGMU.jpg,"10200.0,INR","9500.0,INR",http://www.flipkart.com/samsung-galaxy5-i5503/p/itmdv6eapqyyxnkr?pid=MOBCPUXBZNB8UGMU&affid=archangoh,,Samsung,"7,DAYS,REGULAR",FALSE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR"
MOBCQDHMG5NETC7P,Maxx MX463 Red,"http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-100x100-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-125x125-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-200x200-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-275x275-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-400x400-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-40x40-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-75x75-imadmt8hppsweuwy.jpeg,http://img5a.flixcart.com/image/mobile/c/7/p/maxx-mx463-original-imadmt8hppsweuwy.jpeg","1899.0,INR","1772.0,INR",http://www.flipkart.com/maxx-mx463/p/itmdv6eexfeztsrr?pid=MOBCQDHMG5NETC7P&affid=archangoh,,Maxx,"5,DAYS,REGULAR",FALSE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR"
MOBCQH5H72E9ZFHJ,Micromax Q75 Charcoal Black,"http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-100x100-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-125x125-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-200x200-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-275x275-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-400x400-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-40x40-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-75x75-imad2jgrpgfffzgn.jpeg,http://img6a.flixcart.com//image/mobile/f/h/j/micromax-q75-original-imad2jgrpgfffzgn.jpeg","3500.0,INR","3350.0,INR",http://www.flipkart.com/micromax-q75/p/itmczcr3vajwjqyu?pid=MOBCQH5H72E9ZFHJ&affid=archangoh,,Micromax,,FALSE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR"
MOBCQH5HY8XE4PGN,BlackBerry Curve 3G 9300 Graphite Grey,"http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-100x100-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-125x125-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-200x200-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-275x275-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-400x400-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-40x40-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-75x75-imadf8hhkbq3qabf.jpeg,http://img5a.flixcart.com//image/mobile/p/g/n/blackberry-curve-3g-9300-original-imadf8hhkbq3qabf.jpeg","22350.0,INR","10999.0,INR",http://www.flipkart.com/blackberry-curve-3g-9300/p/itmcqh5hy8xe4pgn?pid=MOBCQH5HY8XE4PGN&affid=archangoh,,BlackBerry,,FALSE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR"
